season,player,type,terms,contract_yrs,yr_1_salary,Source
2013,Terrence Williams,UFA,signed w/turk telekom,0,0,
2013,Tiago Splitter,RFA,,4,10000000,spotrac
2013,Timofey Mozgov,RFA,,3,4400000,spotrac
2013,Toney Douglas,UFA,,1,1600000,spotrac
2013,Tony Allen,UFA,,4,4494383,spotrac
2013,Troy Murphy,UFA,,0,0,
2013,Tyler Hansbrough,UFA,,2,3183000,spotrac
2013,Tyler Honeycutt,UFA,signed w/ironi nes ziona,0,0,
2013,Tyreke Evans,RFA,,4,11796247,spotrac
2013,Tyrus Thomas,UFA,,0,0,
2013,Wayne Ellington,UFA,,2,2652000,spotrac
2013,Wesley Johnson,UFA,,1,916099,spotrac
2013,Will Bynum,UFA,,2,2790343,spotrac
2013,Will Conroy,UFA,,0,0,
2013,Xavier Henry,UFA,,1,916099,spotrac
2013,Zaza Pachulia,UFA,,3,5200000,spotrac
2014,A.J. Price,UFA,,1,1063384,spotrac
2014,Aaron Brooks,UFA,,1,1145685,spotrac
2014,Aaron Gray,UFA,,2,1227985,spotrac
2014,Adonis Thomas,UFA,,1,816482,spotrac
2014,Al Harrington,UFA,signed w/fujian,0,0,
2014,Al-Farouq Aminu,UFA,,2,981084,spotrac
2014,Alan Anderson,UFA,,2,1276061,spotrac
2014,Alonzo Gee,UFA,,1,1063384,spotrac
2014,Andray Blatche,UFA,signed w/xinjiang,0,0,
2014,Andrew Bynum,UFA,,0,0,
2014,Andris Biedriņš,UFA,,0,0,
2014,Antawn Jamison,UFA,,0,0,
2014,Anthony Morrow,UFA,,3,3200000,spotrac
2014,Anthony Randolph,UFA,signed w/lokomotiv kuban,0,0,
2014,Anthony Tolliver,UFA,,2,3000000,spotrac
2014,Arinze Onuaku,UFA,,1,816482,spotrac
2014,Arnett Moultrie,UFA,,0,0,
2014,Aron Baynes,RFA,,1,2077000,spotrac
2014,Avery Bradley,RFA,,4,7191011,spotrac
2014,Ben Gordon,UFA,,2,4500000,spotrac
2014,Beno Udrih,UFA,,2,2077000,spotrac
2014,Bernard James,UFA,,1,915243,spotrac
2014,Boris Diaw,UFA,,3,7500000,spotrac
2014,Brandon Rush,UFA,,2,1145685,spotrac
2014,Brian Roberts,UFA,,2,2732000,spotrac
2014,Byron Mullens,UFA,signed w/shaanxi,0,0,
2014,C.J. Miles,UFA,,4,4205000,spotrac
2014,Carmelo Anthony,UFA,,5,22458401,spotrac
2014,Caron Butler,UFA,,2,4500000,spotrac
2014,Carrick Felix,UFA,,0,0,
2014,Cartier Martin,UFA,,2,1145686,spotrac
2014,Casper Ware,UFA,,0,0,
2014,Chandler Parsons,RFA,,3,14700000,spotrac
2014,Channing Frye,UFA,,4,8579088,spotrac
2014,Charlie Villanueva,UFA,,1,1316809,spotrac
2014,Chris Andersen,UFA,,2,5375000,spotrac
2014,Chris Babb,UFA,,0,0,
2014,Chris Bosh,UFA,,5,20644400,spotrac
2014,Chris Douglas-Roberts,UFA,,1,948163,spotrac
2014,Chris Kaman,UFA,,2,4800000,spotrac
2014,Chris Singleton,UFA,camp invite,0,0,
2014,Chris Smith,UFA,,0,0,
2014,Chris Wright,UFA,signed w/turow zgorzelec,0,0,
2014,Cole Aldrich,UFA,,1,981084,spotrac
2014,D.J. Augustin,UFA,,2,3000000,spotrac
2014,D.J. Stephens,UFA,camp invite,0,0,
2014,D.J. White,UFA,signed w/laboral kutxa,0,0,
2014,Damion James,UFA,camp invite,0,0,
2014,Daniel Orton,UFA,,1,948163,spotrac
2014,Danny Granger,UFA,,2,2077000,spotrac
2014,Dante Cunningham,UFA,,0,0,
2014,Darius Johnson-Odom,UFA,signed w/pallacanestro cantu,0,0,
2014,Darius Miller,UFA,,2,915243,patricia bender
2014,Darius Morris,UFA,,1,948163,spotrac
2014,Darren Collison,UFA,,3,4797664,spotrac
2014,DeAndre Liggins,UFA,signed w/krasny,0,0,
2014,DeJuan Blair,UFA,,3,2000000,spotrac
2014,Devin Harris,UFA,,3,3878896,spotrac
2014,Dexter Pittman,UFA,camp invite,0,0,
2014,Diante Garrett,UFA,,2,915243,bbref
2014,Dionte Christmas,UFA,,1,816482,spotrac
2014,Dirk Nowitzki,UFA,,3,7974482,spotrac
2014,Doron Lamb,UFA,,1,915243,spotrac
2014,Drew Gooden,UFA,,1,1448490,spotrac
2014,Dwight Buycks,UFA,signed w/valencia basket,0,0,
2014,Dwyane Wade,UFA,,2,15000000,spotrac
2014,E'Twaun Moore,UFA,,2,948163,spotrac
2014,Earl Clark,UFA,camp invite,0,0,
2014,Ed Davis,UFA,,2,981084,spotrac
2014,Ekpe Udoh,UFA,,1,981084,spotrac
2014,Elias Harris,UFA,signed w/brose bamberg,0,0,
2014,Elliot Williams,UFA,,0,0,
2014,Elton Brand,UFA,,1,2000000,spotrac
2014,Eric Bledsoe,RFA,,5,13000000,spotrac
2014,Eric Maynor,UFA,,0,0,
2014,Erik Murphy,UFA,,0,0,
2014,Evan Turner,UFA,,2,3278000,spotrac
2014,Francisco García,UFA,,1,1316809,spotrac
2014,Garrett Temple,UFA,,2,981084,spotrac
2014,Glen Davis,UFA,,1,1227985,spotrac
2014,Gordon Hayward,RFA,,4,14746000,spotrac
2014,Greg Monroe,RFA,,1,5479933,spotrac
2014,Greg Oden,UFA,,0,0,
2014,Greg Stiemsma,UFA,,1,981084,spotrac
2014,Greivis Vásquez,RFA,,2,6400000,spotrac
2014,Gustavo Ayón,UFA,signed w/real madrid,0,0,
2014,Hamady N'Diaye,UFA,"camp invite, contract voided after physical",0,0,
2014,Hasheem Thabeet,UFA,camp invite,0,0,
2014,Hedo Türkoğlu,UFA,,1,1448490,spotrac
2014,Hilton Armstrong,UFA,signed w/besiktas,0,0,
2014,Isaiah Thomas,RFA,,4,8386769,spotrac
2014,Ish Smith,UFA,,1,981084,spotrac
2014,J.J. Barea,UFA,,0,0,
2014,Jamaal Franklin,UFA,signed w/zheijiang guangsha,0,0,
2014,Jamaal Tinsley,UFA,,0,0,
2014,Jameer Nelson,UFA,,2,2732000,spotrac
2014,James Anderson,UFA,signed w/zalgiris,0,0,
2014,James Johnson,UFA,,2,2500000,spotrac
2014,James Jones,UFA,,1,1448490,spotrac
2014,James Nunnally,UFA,"signed w/cangrejeros de santurce, then estudiantes",0,0,
2014,James Southerland,UFA,,1,816482,spotrac
2014,Jan Veselý,UFA,signed w/fenerbahce,0,0,
2014,Jannero Pargo,UFA,,1,1448490,spotrac
2014,Jared Cunningham,UFA,,1,915243,spotrac
2014,Jarvis Varnado,UFA,,0,0,
2014,Jason Collins,UFA,,0,0,
2014,Jason Maxiell,UFA,,1,1316809,
2014,Jason Smith,UFA,,1,3278000,spotrac
2014,Jeff Adrien,UFA,,1,981084,spotrac
2014,Jeremy Tyler,UFA,,1,948163,spotrac
2014,Jermaine O'Neal,UFA,,0,0,
2014,Jerryd Bayless,UFA,,2,3000000,spotrac
2014,Jimmer Fredette,UFA,,1,948163,spotrac
2014,Jodie Meeks,UFA,,3,6000000,spotrac
2014,John Lucas III,UFA,"camp invite, https://www.si.com/nba/2014/10/21/washington-wizards-sign-john-lucas",0,0,
2014,John Salmons,UFA,,1,2000000,spotrac
2014,Jordan Crawford,UFA,signed w/xinjiang,0,0,
2014,Jordan Farmar,UFA,,2,1764701,spotrac
2014,Jordan Hamilton,UFA,,1,948163,spotrac
2014,Jordan Hill,UFA,,2,9000000,spotrac
2014,Josh Childress,UFA,signed w/sydney kings,0,0,
2014,Josh Harrellson,UFA,signed w/chongqing,0,0,
2014,Josh McRoberts,UFA,,4,5305000,spotrac
2014,Josh Powell,UFA,became houston player dev coach,0,0,
2014,Julyan Stone,UFA,signed w/reyer venezia,0,0,
2014,Keith Bogans,UFA,,0,0,
2014,Kent Bazemore,UFA,,2,2000000,spotrac
2014,Kenyon Martin,UFA,,0,0,
2014,Kevin Séraphin,RFA,,1,3898691,spotrac
2014,Kirk Hinrich,UFA,,2,2732000,spotrac
2014,Kris Humphries,UFA,,3,4250000,spotrac
2014,Kyle Lowry,UFA,,4,12000000,spotrac
2014,Lance Stephenson,UFA,,3,9000000,spotrac
2014,Lance Thomas,UFA,,1,948163,spotrac
2014,Lavoy Allen,UFA,,1,948163,spotrac
2014,Leandro Barbosa,UFA,,1,1448490,spotrac
2014,LeBron James,UFA,,2,20644400,spotrac
2014,Lorenzo Brown,UFA,camp invite,0,0,
2014,Lou Amundson,UFA,,1,1310286,spotrac
2014,Luke Ridnour,UFA,,2,2750000,spotrac
2014,Luol Deng,UFA,,2,9714461,spotrac
2014,Maalik Wayns,UFA,signed w/zalgiris,0,0,
2014,Malcolm Thomas,UFA,https://www.hoopsrumors.com/2014/10/sixers-malcolm-thomas.html,4,948163,premium spotrac
2014,Manny Harris,UFA,signed w/turk telekom,0,0,
2014,Marcin Gortat,UFA,,5,10434782,spotrac
2014,Mario Chalmers,UFA,,2,4000000,spotrac
2014,Marquis Teague,UFA,,0,0,
2014,MarShon Brooks,UFA,signed w/olimpia milano,0,0,
2014,Marvin Williams,UFA,,2,7000000,spotrac
2014,Matt Bonner,UFA,,1,1448490,spotrac
2014,Melvin Ely,UFA,signed w/gunma crane thunders,0,0,
2014,Metta World Peace,UFA,signed w/sichuan,0,0,
2014,Michael Beasley,UFA,,1,1145685,spotrac
2014,Mike Harris,UFA,"signed w/zheijiang golden bulls, then leones de ponce, then qingdao",0,0,
2014,Mike James,UFA,,0,0,
2014,Mike Miller,UFA,,2,3083181,spotrac
2014,Mike Scott,RFA,,3,3333333,spotrac
2014,Miroslav Raduljica,UFA,signed w/shandong,0,0,
2014,Mo Williams,UFA,,1,3965074,spotrac
2014,Mustafa Shakur,UFA,"signed w/tadamon zouk, then neptunas",0,0,
2014,Nando De Colo,UFA,signed w/cska moscow,0,0,
2014,Nazr Mohammed,UFA,,1,1448490,spotrac
2014,Nick Young,UFA,,4,4994420,spotrac
2014,Omri Casspi,UFA,,1,1063384,spotrac
2014,Orlando Johnson,UFA,signed w/laboral kutxa,0,0,
2014,Othyus Jeffers,UFA,signed w/talk n text tropang texters,0,0,
2014,P.J. Tucker,RFA,,3,5700000,spotrac
2014,Patrick Patterson,RFA,,3,5831326,spotrac
2014,Patty Mills,UFA,,3,3508772,spotrac
2014,Pau Gasol,UFA,,3,7128000,spotrac
2014,Paul Pierce,UFA,,2,5305000,spotrac
2014,Peyton Siva,UFA,,1,816482,spotrac
2014,Quincy Miller,UFA,,0,0,
2014,Ramon Sessions,UFA,,2,2077000,spotrac
2014,Rashard Lewis,UFA,contract voided after physical,1,1448490,
2014,Rasual Butler,UFA,,1,1448490,spotrac
2014,Ray Allen,UFA,,0,0,
2014,Reggie Williams,UFA,,1,981084,spotrac
2014,Richard Jefferson,UFA,,1,1448490,spotrac
2014,Robbie Hummel,UFA,,1,880000,spotrac
2014,Robert Covington,UFA,,0,0,
2014,Rodney Stuckey,UFA,,1,1227985,spotrac
2014,Roger Mason,UFA,,0,0,
2014,Ronnie Brewer,UFA,,0,0,
2014,Ronnie Price,UFA,,1,1316809,spotrac
2014,Royal Ivey,UFA,signed w/guangdong,0,0,
2014,Royce White,RFA,,0,0,
2014,Ryan Gomes,UFA,signed w/laboral kutxa,0,0,
2014,Ryan Hollins,UFA,,1,1310286,spotrac
2014,Ryan Kelly,RFA,,2,1650000,spotrac
2014,Sasha Vujačić,UFA,"signed w/rener venezia, then laboral kutxa",0,0,
2014,Scotty Hopson,UFA,,0,0,
2014,Seth Curry,UFA,,1,816482,spotrac
2014,Shane Edwards,UFA,camp invite,0,0,
2014,Shannon Brown,UFA,,1,1310286,spotrac
2014,Shaun Livingston,UFA,,3,5305000,spotrac
2014,Shawn Marion,UFA,,1,1448490,spotrac
2014,Shawne Williams,UFA,,2,1227985,spotrac
2014,Shelvin Mack,RFA,,3,2433333,spotrac
2014,Solomon Jones,UFA,,1,1310286,spotrac
2014,Spencer Hawes,UFA,,4,5305000,spotrac
2014,Stephen Jackson,UFA,,0,0,
2014,Steve Blake,UFA,,2,2077000,spotrac
2014,Thabo Sefolosha,UFA,,3,4150000,spotrac
2014,Toney Douglas,UFA,signed w/jiangsu,0,0,
2014,Tony Mitchell,UFA,not LaShae,0,0,
2014,Tornike Shengelia,UFA,signed w/baskonia,0,0,
2014,Toure' Murry,UFA,,2,1000000,patricia bender
2014,Travis Outlaw,UFA,,0,0,
2014,Trevor Ariza,UFA,,4,8579089,spotrac
2014,Trevor Booker,UFA,,2,5000000,spotrac
2014,Troy Daniels,RFA,,2,816482,spotrac
2014,Tyshawn Taylor,UFA,"signed w/atleticos de san german, then dynamo moscow",0,0,
2014,Udonis Haslem,UFA,,2,2732000,spotrac
2014,Vander Blue,UFA,camp invite,0,0,
2014,Viacheslav Kravtsov,UFA,signed w/foshan dralions,0,0,
2014,Vince Carter,UFA,,3,3911981,spotrac
2014,Wayne Ellington,UFA,,1,1063384,spotrac
2014,Wesley Johnson,UFA,,1,981084,spotrac
2014,Will Bynum,UFA,,0,0,
2014,Xavier Henry,UFA,,1,1082000,spotrac
2015,A.J. Price,UFA,signed w/shanghai sharks,0,0,
2015,Aaron Brooks,UFA,,1,2250000,spotrac
2015,Al-Farouq Aminu,UFA,,4,8042895,spotrac
2015,Alan Anderson,UFA,,1,4000000,spotrac
2015,Alex Kirk,UFA,signed w/pistoia,0,0,
2015,Alexey Shved,UFA,,0,0,
2015,Alexis Ajinça,UFA,,4,4314607,spotrac
2015,Alonzo Gee,UFA,,2,1320000,spotrac
2015,Amar'e Stoudemire,UFA,,1,1499187,spotrac
2015,Amir Johnson,UFA,,2,12000000,spotrac
2015,Andre Dawkins,UFA,signed w/torino,0,0,
2015,Andre Miller,UFA,,1,1499187,spotrac
2015,Andrea Bargnani,UFA,,2,1362897,bbref
2015,Anthony Bennett,UFA,,1,947276,spotrac
2015,Arinze Onuaku,UFA,signed w/maccabi tel aviv,0,0,
2015,Aron Baynes,UFA,,3,6500000,spotrac
2015,Arron Afflalo,UFA,,2,8000000,spotrac
2015,Austin Daye,UFA,camp invite,0,0,
2015,Austin Rivers,UFA,,2,3110796,spotrac
2015,Ben Gordon,UFA,camp invite,0,0,
2015,Bernard James,UFA,signed w/shanghai sharks,0,0,
2015,Bismack Biyombo,UFA,,2,2814000,spotrac
2015,Brandan Wright,UFA,,3,5464000,spotrac
2015,Brandon Bass,UFA,,2,3000000,spotrac
2015,Brandon Davies,UFA,"signed w/elan chalon, then varese",0,0,
2015,Brandon Knight,RFA,,5,13500000,spotrac
2015,Brendan Haywood,UFA,,0,0,
2015,Brook Lopez,UFA,,3,19689000,spotrac
2015,Bryce Cotton,UFA,,0,0,
2015,C.J. Watson,UFA,,3,5000000,spotrac
2015,Carlos Boozer,UFA,,0,0,
2015,Caron Butler,UFA,,2,1499187,spotrac
2015,Cartier Martin,UFA,,0,0,
2015,Charlie Villanueva,UFA,,1,1499187,spotrac
2015,Chris Copeland,UFA,camp invite,0,0,
2015,Chris Douglas-Roberts,UFA,camp invite,0,0,
2015,Chuck Hayes,UFA,,1,1499187,spotrac
2015,Cole Aldrich,UFA,,2,1100602,spotrac
2015,Corey Brewer,UFA,,3,8229375,spotrac
2015,Cory Jefferson,UFA,,1,845059,spotrac
2015,Cory Joseph,UFA,,4,7000000,spotrac
2015,Dahntay Jones,UFA,,1,1499187,spotrac
2015,Danny Granger,UFA,,0,0,
2015,Danny Green,UFA,,4,10000000,spotrac
2015,Dante Cunningham,UFA,,3,2850000,spotrac
2015,Darius Miller,UFA,signed w/brose bamberg,0,0,
2015,Darius Morris,UFA,,0,0,
2015,Darrell Arthur,UFA,,2,2814000,spotrac
2015,David Stockton,UFA,,0,0,
2015,David Wear,UFA,,0,0,
2015,David West,UFA,,1,1499187,spotrac
2015,DeAndre Jordan,UFA,,4,19689000,spotrac
2015,DeMarre Carroll,UFA,,4,13600000,spotrac
2015,Deron Williams,UFA,,2,5378974,spotrac
2015,Derrick Williams,UFA,,2,4400000,spotrac
2015,Donald Sloan,UFA,,1,1015421,spotrac
2015,Dorell Wright,UFA,signed w/beikong,0,0,
2015,Draymond Green,RFA,,5,14260870,spotrac
2015,Drew Gooden,UFA,,2,3300000,spotrac
2015,Drew Gordon,UFA,signed w/champagne basket,0,0,
2015,Dwight Buycks,UFA,signed w/fujian,0,0,
2015,Dwyane Wade,UFA,,1,20000000,spotrac
2015,Earl Barron,UFA,camp invite,0,0,
2015,Earl Clark,UFA,,0,0,
2015,Ed Davis,UFA,,3,6980802,spotrac
2015,Ekpe Udoh,UFA,signed w/fenerbahce,0,0,
2015,Elliot Williams,UFA,camp invite,0,0,
2015,Enes Freedom,RFA,,4,16407500,spotrac
2015,Eric Moreland,UFA,,1,845059,spotrac
2015,Francisco García,UFA,,0,0,
2015,Furkan Aldemir,UFA,,0,0,
2015,Gal Mekel,UFA,"signed w/nizhny novgorod, then crvena zvezda",0,0,
2015,Gary Neal,UFA,,1,2139000,spotrac
2015,Gerald Green,UFA,,1,1356146,spotrac
2015,Gerald Wallace,UFA,,0,0,
2015,Gigi Datome,UFA,signed w/fenerbahce,0,0,
2015,Glen Davis,UFA,,0,0,
2015,Glen Rice Jr.,UFA,,0,0,
2015,Glenn Robinson III,UFA,,3,1100000,spotrac
2015,Goran Dragić,UFA,,5,14783000,spotrac
2015,Grant Jerrett,UFA,,0,0,
2015,Greg Monroe,UFA,,3,16407500,spotrac
2015,Greg Smith,UFA,contract voided after physical,1,948163,
2015,Greg Stiemsma,UFA,,1,1020000,
2015,Hedo Türkoğlu,UFA,,0,0,
2015,Henry Sims,UFA,camp invite,0,0,
2015,Henry Walker,UFA,,0,0,
2015,Ian Clark,UFA,,1,947276,spotrac
2015,Iman Shumpert,RFA,,4,8988764,spotrac
2015,Ish Smith,UFA,camp invite,0,0,
2015,J.J. Barea,UFA,,4,4290000,spotrac
2015,Jabari Brown,UFA,,0,0,
2015,Jack Cooley,UFA,,1,845059,spotrac
2015,Jae Crowder,RFA,,5,6796117,spotrac
2015,Jamaal Franklin,UFA,,0,0,
2015,Jameer Nelson,UFA,,3,4345000,spotrac
2015,James Jones,UFA,,1,1499187,spotrac
2015,Jannero Pargo,UFA,,0,0,
2015,Jared Cunningham,UFA,,1,981348,spotrac
2015,Jason Maxiell,UFA,signed w/tianjin,0,0,
2015,Jason Smith,UFA,,1,4300000,spotrac
2015,Jason Terry,UFA,,1,1499187,spotrac
2015,JaVale McGee,UFA,,2,1270964,spotrac
2015,Jeff Adrien,UFA,camp invite,0,0,
2015,Jeff Ayres,UFA,,0,0,
2015,Jeff Taylor,UFA,signed w/real madrid,0,0,
2015,Jeff Withey,UFA,,2,947276,spotrac
2015,Jerel McNeal,UFA,signed w/thessaloniki,0,0,
2015,Jeremy Evans,UFA,,2,1100602,spotrac
2015,Jeremy Lin,UFA,,2,2139000,spotrac
2015,Jerome Jordan,UFA,camp invite,0,0,
2015,Jerrelle Benimon,UFA,signed w/foshan,0,0,
2015,Jimmer Fredette,UFA,camp invite,0,0,
2015,Jimmy Butler,RFA,,5,15257500,spotrac
2015,Joe Ingles,RFA,,2,2150000,spotrac
2015,Joel Anthony,UFA,,2,2500000,spotrac
2015,Joel Freeland,UFA,signed w/cska moscow,0,0,
2015,Joey Dorsey,UFA,signed w/galatasaray,0,0,
2015,John Jenkins,UFA,,3,981348,spotrac
2015,John Lucas III,UFA,camp invite,0,0,
2015,John Salmons,UFA,,0,0,
2015,Jonas Jerebko,UFA,,2,5000000,spotrac
2015,Jordan Farmar,UFA,camp invite,0,0,
2015,Jordan Hamilton,UFA,signed w/krasny,0,0,
2015,Jordan Hill,UFA,,1,4000000,spotrac
2015,Jorge Gutiérrez,UFA,,0,0,
2015,Josh Smith,UFA,,1,1499187,spotrac
2015,Justin Hamilton,UFA,signed w/valencia basket,0,0,
2015,Justin Holiday,UFA,,2,947276,spotrac
2015,K.J. McDaniels,RFA,,3,3189793,spotrac
2015,Kalin Lucas,UFA,"signed w/qingdao, then ankara",0,0,
2015,Kawhi Leonard,RFA,,5,16407500,spotrac
2015,Kendall Marshall,UFA,,4,2144772,spotrac
2015,Kendrick Perkins,UFA,,1,1499187,spotrac
2015,Kevin Garnett,UFA,,2,8500000,spotrac
2015,Kevin Love,UFA,,5,19689000,spotrac
2015,Kevin Séraphin,UFA,,1,2814000,spotrac
2015,Khris Middleton,RFA,,5,14700000,spotrac
2015,Kosta Koufos,UFA,,4,7700000,spotrac
2015,Kostas Papanikolaou,UFA,,0,0,
2015,Kyle O'Quinn,RFA,,4,3750000,spotrac
2015,Kyle Singler,RFA,,4,4500000,spotrac
2015,LaMarcus Aldridge,UFA,,4,19689000,spotrac
2015,Lance Thomas,UFA,,1,1636842,spotrac
2015,Landry Fields,UFA,,0,0,
2015,Larry Drew II,UFA,signed w/as monaco,0,0,
2015,Larry Sanders,UFA,,0,0,
2015,Lavoy Allen,UFA,,3,3550000,spotrac
2015,Leandro Barbosa,UFA,,1,2500000,spotrac
2015,LeBron James,UFA,,2,22970500,spotrac
2015,Lester Hudson,UFA,signed w/liaoning,0,0,
2015,Lorenzo Brown,UFA,,0,0,
2015,Lou Amundson,UFA,,1,1635476,spotrac
2015,Lou Williams,UFA,,3,7000000,spotrac
2015,Luc Mbah a Moute,UFA,contract voided after physical,1,1550000,spotrac
2015,Luis Scola,UFA,,1,2900000,spotrac
2015,Luke Babbitt,UFA,,2,1100602,spotrac
2015,Luke Ridnour,UFA,,0,0,
2015,Malcolm Lee,UFA,,0,0,
2015,Malcolm Thomas,UFA,signed w/piratas de quebradillas,0,0,
2015,Manu Ginóbili,UFA,,2,2814000,spotrac
2015,Marc Gasol,UFA,,5,19689000,spotrac
2015,Marco Belinelli,UFA,,3,6060606,spotrac
2015,Marcus Thornton,UFA,,0,0,
2015,Matt Bonner,UFA,,1,1499187,spotrac
2015,Matthew Dellavedova,RFA,,1,1147276,spotrac
2015,Michael Beasley,UFA,signed w/shandong,0,0,
2015,Mike Dunleavy,UFA,,3,4500000,spotrac
2015,Mike Miller,UFA,,1,1499187,spotrac
2015,Miroslav Raduljica,UFA,signed w/panathinaikos,0,0,
2015,Mirza Teletović,UFA,,1,5500000,spotrac
2015,Mo Williams,UFA,,2,2100000,spotrac
2015,Monta Ellis,UFA,,4,10300000,spotrac
2015,Nate Robinson,UFA,,1,1499187,spotrac
2015,Nate Wolters,UFA,signed w/besiktas,0,0,
2015,Nazr Mohammed,UFA,,0,0,
2015,Nick Calathes,RFA,signed w/panathinaikos,0,0,
2015,Nick Johnson,UFA,,0,0,
2015,Norris Cole,RFA,,1,3036927,spotrac
2015,Ognjen Kuzmić,UFA,signed w/panathinaikos,0,0,
2015,Ömer Aşık,UFA,,5,9213483,spotrac
2015,Omri Casspi,UFA,,2,2836186,spotrac
2015,Pablo Prigioni,UFA,,1,981348,spotrac
2015,Patrick Beverley,RFA,,4,6486486,spotrac
2015,Patrick Christopher,UFA,camp invite,0,0,
2015,Paul Millsap,UFA,,3,18671659,spotrac
2015,Paul Pierce,UFA,,3,3376000,spotrac
2015,Pero Antić,RFA,signed w/fenerbahce,0,0,
2015,Perry Jones,UFA,,0,0,
2015,Phil Pressey,UFA,,1,947276,spotrac
2015,Quincy Acy,UFA,,2,981348,spotrac
2015,Quincy Miller,UFA,signed w/crvena zvezda,0,0,
2015,Rajon Rondo,UFA,,1,9500000,spotrac
2015,Rasual Butler,UFA,,1,1499187,spotrac
2015,Reggie Evans,UFA,,0,0,
2015,Reggie Jackson,RFA,,5,13913043,spotrac
2015,Reggie Williams,UFA,,0,0,
2015,Richard Jefferson,UFA,,1,1499187,spotrac
2015,Ricky Ledo,UFA,,0,0,
2015,Robbie Hummel,UFA,signed w/olimpia milano,0,0,
2015,Robin Lopez,UFA,,4,12650000,spotrac
2015,Rodney Stuckey,UFA,,3,7000000,spotrac
2015,Ronnie Price,UFA,,1,1499187,spotrac
2015,Ronny Turiaf,UFA,,0,0,
2015,Ryan Hollins,UFA,camp invite,0,0,
2015,Samuel Dalembert,UFA,,1,1499187,spotrac
2015,Sean Kilpatrick,UFA,,2,947276,spotrac
2015,Sebastian Telfair,UFA,signed w/xinjiang,0,0,
2015,Seth Curry,UFA,,2,947276,spotrac
2015,Shane Larkin,UFA,,2,1500000,spotrac
2015,Shannon Brown,UFA,,0,0,
2015,Shavlik Randolph,UFA,signed w/liaoning,0,0,
2015,Shawn Marion,UFA,,0,0,
2015,Shawne Williams,UFA,,0,0,
2015,Shayne Whittington,UFA,,2,845059,spotrac
2015,Sim Bhullar,UFA,,0,0,
2015,Tayshaun Prince,UFA,,1,1499187,spotrac
2015,Thaddeus Young,UFA,,4,11235955,spotrac
2015,Thomas Robinson,UFA,,2,981348,spotrac
2015,Tim Duncan,UFA,,2,5250000,spotrac
2015,Tobias Harris,RFA,,4,16000000,spotrac
2015,Toney Douglas,UFA,,1,1185784,spotrac
2015,Toure' Murry,UFA,camp invite,0,0,
2015,Travis Wear,UFA,signed w/gipuzkoa basket,0,0,
2015,Tristan Thompson,RFA,,5,14260870,spotrac
2015,Tyler Hansbrough,UFA,,1,1185784,spotrac
2015,Tyrus Thomas,UFA,signed w/eisbaren bremerhaven,0,0,
2015,Tyson Chandler,UFA,,4,13000000,spotrac
2015,Vander Blue,UFA,,0,0,
2015,Wayne Ellington,UFA,,2,1500000,spotrac
2015,Wesley Johnson,UFA,,2,1100602,spotrac
2015,Wesley Matthews,UFA,,4,16407500,spotrac
2015,Will Barton,RFA,,3,3533333,spotrac
2015,Will Bynum,UFA,signed w/guangdong,0,0,
2015,Will Cherry,UFA,signed w/alba berlin,0,0,
2015,Willie Green,UFA,,0,0,
2015,Xavier Henry,UFA,camp invite,0,0,
2015,Zoran Dragić,UFA,signed w/khimki,0,0,
2016,Aaron Brooks,UFA,,1,2700000,spotrac
2016,Al Horford,UFA,,4,26540100,spotrac
2016,Al Jefferson,UFA,,3,10230179,spotrac
2016,Alan Anderson,UFA,,1,1315448,spotrac
2016,Alex Stepheson,UFA,,0,0,
2016,Allen Crabbe,RFA,,4,18500000,spotrac
2016,Alonzo Gee,UFA,,1,1400000,spotrac
2016,Anderson Varejão,UFA,,1,1551659,spotrac
2016,Andre Drummond,RFA,,5,22116750,spotrac
2016,Andre Miller,UFA,,0,0,
2016,Andrea Bargnani,UFA,signed w/baskonia,0,0,
2016,Andrew Goudelock,UFA,,0,0,
2016,Andrew Nicholson,UFA,,4,6088993,spotrac
2016,Anthony Bennett,UFA,,2,1015696,spotrac
2016,Anthony Brown,UFA,,0,0,
2016,Anthony Tolliver,UFA,,2,8000000,spotrac
2016,Archie Goodwin,UFA,,0,0,
2016,Arron Afflalo,UFA,,2,12500000,spotrac
2016,Austin Rivers,UFA,,3,11000000,spotrac
2016,Axel Toupane,UFA,,0,0,
2016,Beno Udrih,UFA,,1,1551659,spotrac
2016,Bismack Biyombo,UFA,,4,17000000,spotrac
2016,Boban Marjanović,RFA,,3,7000000,spotrac
2016,Bradley Beal,RFA,,5,22116750,spotrac
2016,Branden Dawson,UFA,camp invite,0,0,
2016,Brandon Bass,UFA,,1,1551659,spotrac
2016,Brandon Jennings,UFA,,1,5000000,spotrac
2016,Brandon Rush,UFA,,1,3500000,spotrac
2016,Brian Roberts,UFA,,1,1050961,spotrac
2016,Briante Weber,UFA,,0,0,
2016,Bryce Cotton,UFA,"signed w/xinjiang, then anadolu efes",0,0,
2016,Cameron Bairstow,UFA,signed w/brisbane bullets,0,0,
2016,Carl Landry,UFA,,0,0,
2016,Caron Butler,UFA,,0,0,
2016,Chandler Parsons,UFA,,4,22116750,spotrac
2016,Charlie Villanueva,UFA,,0,0,
2016,Chase Budinger,UFA,camp invite,0,0,
2016,Chris Andersen,UFA,,1,1551659,spotrac
2016,Chris Copeland,UFA,camp invite,0,0,
2016,Chris Johnson,UFA,,0,0,
